NAME=Cool Muse,HARDWARE=INTERAXON-MUSE,FS=220,#CH=4,DATA=ffffi,PRESET=14,OSCPORT=5000,FILE=log20141210_195303.csv
A1,FP1,FP2,A2,STATUS
376.701,858.680,421.115,424.405,0.000
376.701,779.721,394.795,503.364,0.000
481.979,832.360,500.074,556.003,0.000
376.701,1016.598,605.353,477.044,0.000
455.660,1016.598,605.353,503.364,0.000
350.381,937.639,605.353,450.725,0.000
324.061,937.639,526.394,371.766,0.000
403.020,937.639,552.713,503.364,0.000
481.979,884.999,605.353,529.684,0.000
481.979,990.278,552.713,503.364,0.000
376.701,1042.917,605.353,424.405,0.000
403.020,937.639,500.074,424.405,0.000
455.660,884.999,447.435,529.684,0.000
534.619,917.899,526.394,582.323,0.000
376.701,1042.917,631.672,477.044,0.000
455.660,1075.817,605.353,503.364,0.000
403.020,924.479,500.074,503.364,0.000
403.020,931.059,526.394,424.405,0.000
429.340,963.958,684.312,503.364,0.000
534.619,937.639,657.992,556.003,0.000
455.660,950.799,473.754,477.044,0.000
376.701,1023.178,605.353,424.405,0.000
429.340,891.579,447.435,424.405,0.000
481.979,884.999,500.074,477.044,0.000
560.938,937.639,473.754,556.003,0.000
403.020,1056.077,631.672,424.405,0.000
455.660,1069.237,552.713,450.725,0.000
403.020,931.059,500.074,450.725,0.000
429.340,917.899,526.394,450.725,0.000
773.141,789.591,789.591,827.425,0.000
852.100,815.910,894.869,906.384,0.000
746.821,815.910,763.271,774.786,0.000
694.182,921.189,763.271,748.466,0.000
746.821,842.230,736.951,748.466,0.000
773.141,736.951,684.312,827.425,0.000
852.100,815.910,763.271,880.064,0.000
694.182,868.550,789.591,774.786,0.000
720.501,894.869,710.632,774.786,0.000
694.182,763.271,710.632,774.786,0.000
694.182,736.951,710.632,748.466,0.000
694.182,763.271,763.271,774.786,0.000
799.460,789.591,815.910,880.064,0.000
641.542,736.951,605.353,722.146,0.000
615.223,868.550,684.312,695.827,0.000
667.862,736.951,657.992,722.146,0.000
746.821,684.312,657.992,801.105,0.000
799.460,789.591,618.513,853.745,0.000
588.903,921.189,776.431,669.507,0.000
615.223,894.869,618.513,643.187,0.000
615.223,763.271,592.193,669.507,0.000
641.542,763.271,684.312,643.187,0.000
562.583,815.910,723.791,643.187,0.000
694.182,868.550,789.591,748.466,0.000
483.624,868.550,697.472,564.228,0.000
457.305,921.189,657.992,564.228,0.000
536.264,894.869,644.832,616.868,0.000
588.903,763.271,684.312,669.507,0.000
641.542,894.869,644.832,722.146,0.000
483.624,921.189,789.591,564.228,0.000
483.624,921.189,644.832,564.228,0.000
483.624,894.869,684.312,616.868,0.000
562.583,815.910,710.632,616.868,0.000
483.624,842.230,697.472,564.228,0.000
588.903,921.189,815.910,669.507,0.000
378.345,842.230,651.412,537.909,0.000
378.345,894.869,684.312,511.589,0.000
457.305,789.591,727.081,590.548,0.000
509.944,684.312,720.501,643.187,0.000
562.583,763.271,661.282,669.507,0.000
404.665,789.591,786.301,537.909,0.000
404.665,789.591,602.063,511.589,0.000
430.985,657.992,579.033,590.548,0.000
483.624,657.992,602.063,590.548,0.000
378.345,710.632,786.301,537.909,0.000
509.944,763.271,799.460,616.868,0.000
352.026,710.632,789.591,511.589,0.000
299.386,736.951,687.602,458.950,0.000
378.345,684.312,694.182,564.228,0.000
483.624,605.353,720.501,616.868,0.000
483.624,763.271,667.862,616.868,0.000
299.386,815.910,799.460,485.269,0.000
325.706,763.271,667.862,485.269,0.000
378.345,710.632,667.862,564.228,0.000
457.305,684.312,720.501,590.548,0.000
299.386,763.271,720.501,511.589,0.000
404.665,815.910,773.141,590.548,0.000
273.067,684.312,615.223,485.269,0.000
246.747,736.951,641.542,432.630,0.000
325.706,710.632,694.182,537.909,0.000
378.345,657.992,694.182,590.548,0.000
378.345,789.591,694.182,590.548,0.000
273.067,815.910,746.821,485.269,0.000
273.067,789.591,615.223,485.269,0.000
273.067,684.312,483.624,564.228,0.000
378.345,710.632,483.624,643.187,0.000
273.067,815.910,773.141,564.228,0.000
352.026,868.550,641.542,590.548,0.000
246.747,710.632,483.624,537.909,0.000
220.427,710.632,536.264,458.950,0.000
273.067,710.632,562.583,590.548,0.000
352.026,684.312,641.542,616.868,0.000
352.026,736.951,536.264,590.548,0.000
246.747,815.910,588.903,511.589,0.000
273.067,710.632,536.264,511.589,0.000
325.706,684.312,483.624,616.868,0.000
404.665,684.312,588.903,669.507,0.000
246.747,763.271,588.903,564.228,0.000
325.706,815.910,588.903,590.548,0.000
273.067,684.312,562.583,590.548,0.000
273.067,684.312,536.264,511.589,0.000
299.386,710.632,694.182,590.548,0.000
404.665,657.992,641.542,643.187,0.000
325.706,684.312,483.624,537.909,0.000
246.747,789.591,562.583,458.950,0.000
299.386,657.992,483.624,458.950,0.000
352.026,605.353,483.624,537.909,0.000
430.985,657.992,562.583,590.548,0.000
273.067,789.591,667.862,458.950,0.000
325.706,789.591,562.583,458.950,0.000
273.067,552.713,404.665,432.630,0.000
273.067,605.353,483.624,432.630,0.000
273.067,579.033,483.624,485.269,0.000
352.026,657.992,615.223,564.228,0.000
273.067,631.672,457.305,458.950,0.000
246.747,763.271,509.944,432.630,0.000
299.386,684.312,562.583,432.630,0.000
325.706,526.394,430.985,511.589,0.000
417.825,657.992,457.305,564.228,0.000
259.907,657.992,509.944,406.310,0.000
286.227,710.632,378.345,379.990,0.000
259.907,631.672,404.665,406.310,0.000
286.227,579.033,378.345,406.310,0.000
286.227,710.632,378.345,432.630,0.000
404.665,657.992,457.305,511.589,0.000
246.747,631.672,299.386,379.990,0.000
220.427,736.951,325.706,353.671,0.000
286.227,605.353,299.386,379.990,0.000
365.186,605.353,299.386,458.950,0.000
430.985,684.312,352.026,485.269,0.000
233.587,684.312,404.665,327.351,0.000
273.067,684.312,273.067,327.351,0.000
286.227,526.394,220.427,379.990,0.000
286.227,526.394,273.067,379.990,0.000
207.268,579.033,325.706,379.990,0.000
338.866,631.672,404.665,485.269,0.000
128.308,579.033,325.706,301.031,0.000
75.669,631.672,246.747,301.031,0.000
154.628,500.074,194.108,353.671,0.000
207.268,500.074,246.747,406.310,0.000
259.907,579.033,220.427,458.950,0.000
101.989,605.353,378.345,301.031,0.000
101.989,605.353,246.747,301.031,0.000
101.989,526.394,299.386,353.671,0.000
180.948,473.754,299.386,379.990,0.000
101.989,500.074,299.386,353.671,0.000
207.268,579.033,378.345,458.950,0.000
23.030,526.394,194.108,327.351,0.000
23.030,605.353,246.747,301.031,0.000
789.591,815.910,832.360,847.165,0.000
842.230,736.951,832.360,899.804,0.000
894.869,842.230,832.360,926.124,0.000
710.632,842.230,911.319,794.526,0.000
710.632,842.230,779.721,741.886,0.000
736.951,736.951,700.762,820.845,0.000
789.591,736.951,779.721,820.845,0.000
657.992,815.910,884.999,768.206,0.000
789.591,868.550,911.319,847.165,0.000
605.353,868.550,884.999,741.886,0.000
579.033,842.230,779.721,662.927,0.000
657.992,763.271,779.721,768.206,0.000
763.271,736.951,832.360,820.845,0.000
763.271,815.910,779.721,820.845,0.000
605.353,921.189,937.639,689.247,0.000
631.672,868.550,806.040,662.927,0.000
657.992,789.591,753.401,741.886,0.000
736.951,736.951,832.360,768.206,0.000
605.353,842.230,858.680,662.927,0.000
710.632,868.550,884.999,715.566,0.000
579.033,736.951,700.762,610.288,0.000
552.713,763.271,674.442,583.968,0.000
631.672,736.951,779.721,662.927,0.000
684.312,631.672,779.721,715.566,0.000
684.312,684.312,595.483,715.566,0.000
579.033,789.591,806.040,610.288,0.000
579.033,710.632,648.122,610.288,0.000
579.033,657.992,648.122,689.247,0.000
684.312,657.992,700.762,741.886,0.000
579.033,710.632,806.040,662.927,0.000
657.992,789.591,806.040,689.247,0.000
552.713,631.672,621.803,636.607,0.000
552.713,684.312,674.442,557.648,0.000
605.353,657.992,700.762,689.247,0.000
657.992,631.672,779.721,715.566,0.000
657.992,657.992,648.122,689.247,0.000
579.033,802.750,753.401,610.288,0.000
579.033,684.312,753.401,610.288,0.000
631.672,605.353,569.163,715.566,0.000
710.632,644.832,700.762,768.206,0.000
552.713,736.951,727.081,662.927,0.000
631.672,776.431,700.762,662.927,0.000
579.033,644.832,700.762,662.927,0.000
579.033,644.832,674.442,610.288,0.000
605.353,671.152,832.360,689.247,0.000
710.632,644.832,806.040,741.886,0.000
631.672,644.832,621.803,662.927,0.000
552.713,802.750,727.081,610.288,0.000
605.353,657.992,648.122,610.288,0.000
657.992,605.353,648.122,689.247,0.000
736.951,657.992,779.721,741.886,0.000
552.713,763.271,812.620,583.968,0.000
605.353,763.271,713.921,583.968,0.000
526.394,579.033,602.063,531.329,0.000
526.394,605.353,661.282,531.329,0.000
526.394,605.353,661.282,557.648,0.000
605.353,684.312,825.780,636.607,0.000
526.394,684.312,700.762,531.329,0.000
500.074,763.271,700.762,505.009,0.000
552.713,684.312,700.762,531.329,0.000
579.033,552.713,667.862,610.288,0.000
657.992,657.992,674.442,662.927,0.000
500.074,657.992,786.301,531.329,0.000
526.394,710.632,674.442,531.329,0.000
500.074,605.353,654.702,557.648,0.000
526.394,552.713,681.022,544.488,0.000
500.074,631.672,733.661,583.968,0.000
605.353,631.672,812.620,676.087,0.000
447.435,631.672,654.702,531.329,0.000
421.115,684.312,654.702,491.849,0.000
473.754,552.713,602.063,531.329,0.000
526.394,552.713,602.063,623.448,0.000
579.033,631.672,654.702,662.927,0.000
394.795,631.672,681.022,505.009,0.000
421.115,657.992,549.423,505.009,0.000
421.115,526.394,523.104,557.648,0.000
447.435,526.394,575.743,557.648,0.000
394.795,579.033,602.063,557.648,0.000
526.394,631.672,681.022,689.247,0.000
342.156,552.713,417.825,518.169,0.000
315.836,657.992,523.104,491.849,0.000
394.795,526.394,496.784,570.808,0.000
447.435,500.074,523.104,597.128,0.000
500.074,552.713,470.464,649.767,0.000
315.836,657.992,602.063,491.849,0.000
342.156,657.992,470.464,491.849,0.000
342.156,579.033,470.464,544.488,0.000
421.115,552.713,523.104,570.808,0.000
315.836,631.672,654.702,544.488,0.000
421.115,657.992,628.383,649.767,0.000
210.557,605.353,444.145,518.169,0.000
210.557,657.992,444.145,491.849,0.000
289.517,605.353,444.145,597.128,0.000
342.156,526.394,496.784,623.448,0.000
394.795,657.992,496.784,649.767,0.000
236.877,736.951,602.063,544.488,0.000
236.877,657.992,549.423,518.169,0.000
263.197,526.394,365.186,597.128,0.000
315.836,552.713,470.464,597.128,0.000
184.238,592.193,417.825,518.169,0.000
315.836,710.632,496.784,597.128,0.000
157.918,579.033,312.546,465.529,0.000
131.598,644.832,338.866,386.570,0.000
210.557,657.992,365.186,491.849,0.000
315.836,513.234,417.825,544.488,0.000
315.836,592.193,286.227,544.488,0.000
157.918,631.672,391.505,412.890,0.000
184.238,605.353,233.587,386.570,0.000
236.877,605.353,286.227,465.529,0.000
315.836,565.873,365.186,518.169,0.000
184.238,684.312,365.186,439.210,0.000
289.517,684.312,417.825,491.849,0.000
157.918,565.873,259.907,386.570,0.000
105.279,618.513,286.227,307.611,0.000
157.918,592.193,312.546,386.570,0.000
236.877,539.554,365.186,439.210,0.000
236.877,671.152,312.546,439.210,0.000
105.279,697.472,338.866,333.931,0.000
105.279,618.513,233.587,333.931,0.000
105.279,539.554,154.628,412.890,0.000
210.557,539.554,233.587,465.529,0.000
78.959,592.193,286.227,386.570,0.000
131.598,644.832,286.227,412.890,0.000
0.000,539.554,233.587,360.251,0.000
0.000,539.554,180.948,281.292,0.000
52.639,513.234,180.948,412.890,0.000
105.279,513.234,286.227,439.210,0.000
105.279,539.554,128.308,412.890,0.000
0.000,592.193,286.227,333.931,0.000
763.271,774.786,745.176,753.401,0.000
815.910,787.946,745.176,858.680,0.000
894.869,781.366,903.094,911.319,0.000
736.951,807.685,771.496,806.040,0.000
815.910,906.384,824.135,832.360,0.000
763.271,748.466,639.897,832.360,0.000
763.271,781.366,692.537,779.721,0.000
789.591,781.366,771.496,858.680,0.000
894.869,755.046,797.815,911.319,0.000
815.910,906.384,745.176,832.360,0.000
736.951,880.064,745.176,779.721,0.000
789.591,807.685,692.537,779.721,0.000
842.230,708.987,613.578,832.360,0.000
921.189,761.626,692.537,911.319,0.000
763.271,899.804,824.135,779.721,0.000
815.910,906.384,745.176,806.040,0.000
763.271,847.165,718.856,806.040,0.000
796.170,741.886,666.217,792.881,0.000
796.170,755.046,692.537,845.520,0.000
888.289,768.206,797.815,924.479,0.000
789.591,728.726,639.897,806.040,0.000
763.271,886.644,718.856,766.561,0.000
809.330,728.726,666.217,792.881,0.000
835.650,728.726,613.578,884.999,0.000
934.349,768.206,613.578,937.639,0.000
776.431,807.685,771.496,806.040,0.000
809.330,886.644,692.537,806.040,0.000
776.431,689.247,613.578,832.360,0.000
802.750,728.726,692.537,819.200,0.000
796.170,794.526,797.815,858.680,0.000
921.189,781.366,824.135,950.799,0.000
763.271,741.886,639.897,806.040,0.000
723.791,873.485,718.856,766.561,0.000
776.431,741.886,692.537,792.881,0.000
855.390,715.566,692.537,871.840,0.000
908.029,794.526,718.856,924.479,0.000
697.472,873.485,797.815,740.241,0.000
723.791,873.485,692.537,740.241,0.000
723.791,741.886,639.897,792.881,0.000
750.111,741.886,692.537,792.881,0.000
671.152,820.845,718.856,792.881,0.000
802.750,820.845,797.815,898.159,0.000
592.193,768.206,639.897,713.921,0.000
539.554,873.485,666.217,713.921,0.000
618.513,820.845,771.496,766.561,0.000
671.152,689.247,692.537,819.200,0.000
723.791,794.526,692.537,871.840,0.000
565.873,820.845,771.496,713.921,0.000
565.873,847.165,587.258,713.921,0.000
539.554,741.886,639.897,766.561,0.000
618.513,741.886,666.217,766.561,0.000
513.234,873.485,718.856,713.921,0.000
618.513,873.485,771.496,819.200,0.000
407.955,794.526,587.258,661.282,0.000
407.955,899.804,613.578,608.643,0.000
486.914,794.526,613.578,687.602,0.000
539.554,794.526,666.217,740.241,0.000
592.193,899.804,639.897,740.241,0.000
434.275,926.124,718.856,608.643,0.000
434.275,926.124,587.258,582.323,0.000
460.594,820.845,560.938,661.282,0.000
513.234,820.845,639.897,661.282,0.000
407.955,952.444,745.176,608.643,0.000
539.554,952.444,745.176,687.602,0.000
381.635,899.804,639.897,582.323,0.000
302.676,899.804,613.578,477.044,0.000
381.635,873.485,613.578,582.323,0.000
486.914,820.845,692.537,634.962,0.000
486.914,926.124,613.578,634.962,0.000
302.676,926.124,718.856,503.364,0.000
328.996,899.804,587.258,477.044,0.000
355.316,873.485,587.258,556.003,0.000
434.275,847.165,639.897,608.643,0.000
276.357,847.165,587.258,529.684,0.000
381.635,952.444,666.217,608.643,0.000
250.037,794.526,429.340,503.364,0.000
223.717,873.485,508.299,477.044,0.000
276.357,873.485,613.578,556.003,0.000
328.996,768.206,613.578,608.643,0.000
328.996,952.444,666.217,608.643,0.000
223.717,899.804,613.578,503.364,0.000
223.717,899.804,481.979,503.364,0.000
223.717,820.845,455.660,582.323,0.000
328.996,820.845,455.660,634.962,0.000
197.398,978.763,666.217,582.323,0.000
276.357,978.763,639.897,582.323,0.000
144.758,899.804,534.619,529.684,0.000
118.439,899.804,534.619,450.725,0.000
197.398,899.804,587.258,582.323,0.000
276.357,873.485,639.897,608.643,0.000
276.357,952.444,587.258,582.323,0.000
171.078,1031.403,639.897,503.364,0.000
197.398,926.124,534.619,503.364,0.000
250.037,847.165,508.299,608.643,0.000
328.996,873.485,587.258,661.282,0.000
171.078,952.444,639.897,556.003,0.000
250.037,1005.083,639.897,582.323,0.000
197.398,837.295,481.979,582.323,0.000
197.398,863.615,508.299,529.684,0.000
223.717,866.905,534.619,634.962,0.000
328.996,870.195,613.578,713.921,0.000
250.037,886.644,455.660,661.282,0.000
171.078,975.473,534.619,608.643,0.000
223.717,830.715,403.020,608.643,0.000
250.037,804.395,403.020,661.282,0.000
328.996,866.905,403.020,740.241,0.000
171.078,1014.953,560.938,608.643,0.000
223.717,1011.663,508.299,634.962,0.000
171.078,830.715,429.340,634.962,0.000
197.398,843.875,455.660,634.962,0.000
197.398,909.674,534.619,687.602,0.000
276.357,906.384,560.938,766.561,0.000
197.398,939.284,455.660,661.282,0.000
144.758,1018.243,468.819,621.803,0.000
197.398,939.284,468.819,661.282,0.000
223.717,860.325,376.701,753.401,0.000
302.676,939.284,468.819,806.040,0.000
118.439,939.284,495.139,687.602,0.000
144.758,991.923,416.180,687.602,0.000
118.439,886.644,389.860,700.762,0.000
118.439,860.325,389.860,687.602,0.000
118.439,886.644,429.340,727.081,0.000
223.717,912.964,521.459,832.360,0.000
65.799,834.005,271.422,674.442,0.000
39.480,991.923,416.180,634.962,0.000
92.119,860.325,403.020,674.442,0.000
171.078,834.005,403.020,766.561,0.000
223.717,912.964,508.299,819.200,0.000
39.480,886.644,455.660,661.282,0.000
778.076,909.674,769.851,773.141,0.000
778.076,725.436,687.602,799.460,0.000
804.395,725.436,720.501,799.460,0.000
751.756,830.715,927.769,773.141,0.000
883.354,830.715,917.899,878.419,0.000
699.117,857.035,934.349,694.182,0.000
699.117,857.035,802.750,694.182,0.000
778.076,751.756,783.011,746.821,0.000
830.715,699.117,792.881,799.460,0.000
909.674,804.395,819.200,852.100,0.000
751.756,857.035,967.248,694.182,0.000
751.756,857.035,838.940,694.182,0.000
751.756,778.076,835.650,746.821,0.000
830.715,699.117,815.910,746.821,0.000
778.076,751.756,812.620,746.821,0.000
883.354,804.395,921.189,852.100,0.000
725.436,725.436,746.821,720.501,0.000
699.117,804.395,799.460,667.862,0.000
778.076,725.436,825.780,746.821,0.000
830.715,699.117,806.040,799.460,0.000
883.354,830.715,832.360,799.460,0.000
699.117,778.076,891.579,641.542,0.000
699.117,830.715,727.081,615.223,0.000
725.436,672.797,648.122,694.182,0.000
778.076,699.117,667.862,694.182,0.000
646.477,804.395,898.159,641.542,0.000
778.076,804.395,891.579,720.501,0.000
620.158,778.076,746.821,615.223,0.000
567.518,778.076,766.561,562.583,0.000
646.477,751.756,799.460,667.862,0.000
725.436,646.477,825.780,720.501,0.000
725.436,751.756,792.881,720.501,0.000
567.518,830.715,898.159,588.903,0.000
593.838,751.756,740.241,588.903,0.000
620.158,646.477,740.241,641.542,0.000
699.117,646.477,845.520,694.182,0.000
567.518,778.076,871.840,615.223,0.000
672.797,778.076,871.840,694.182,0.000
488.559,699.117,687.602,588.903,0.000
462.239,699.117,713.921,536.264,0.000
514.879,646.477,766.561,641.542,0.000
567.518,646.477,819.200,694.182,0.000
567.518,778.076,871.840,694.182,0.000
435.920,725.436,819.200,588.903,0.000
435.920,725.436,687.602,588.903,0.000
435.920,646.477,687.602,667.862,0.000
541.199,646.477,687.602,720.501,0.000
435.920,778.076,845.520,667.862,0.000
514.879,778.076,819.200,694.182,0.000
409.600,672.797,687.602,641.542,0.000
383.280,672.797,713.921,562.583,0.000
488.559,672.797,819.200,720.501,0.000
567.518,620.158,871.840,746.821,0.000
567.518,672.797,713.921,720.501,0.000
462.239,804.395,871.840,641.542,0.000
488.559,672.797,766.561,641.542,0.000
541.199,593.838,713.921,746.821,0.000
620.158,620.158,792.881,799.460,0.000
462.239,699.117,871.840,694.182,0.000
541.199,751.756,871.840,720.501,0.000
462.239,593.838,819.200,694.182,0.000
462.239,620.158,819.200,641.542,0.000
488.559,620.158,845.520,720.501,0.000
593.838,593.838,924.479,773.141,0.000
514.879,593.838,740.241,720.501,0.000
409.600,725.436,871.840,641.542,0.000
462.239,567.518,819.200,641.542,0.000
488.559,514.879,766.561,720.501,0.000
567.518,567.518,898.159,799.460,0.000
383.280,672.797,977.118,667.862,0.000
435.920,672.797,898.159,694.182,0.000
356.961,488.559,766.561,694.182,0.000
383.280,488.559,819.200,667.862,0.000
383.280,488.559,845.520,720.501,0.000
462.239,488.559,977.118,799.460,0.000
